KAN1681385.1	NP_060597	29.7	9.64e-56	204
KAN1681388.1	NP_001076581	30.6	4.12e-09	54.3
KAN1681389.1	NP_057611	33.2	9.51e-55	189
KAN1681409.1	NP_116199	49.5	3.69e-103	306
KAN1681414.1	NP_001258626	29.8	2.99e-22	99.8
KAN1681418.1	NP_002387	40.4	3.18e-127	381
KAN1681440.1	NP_115690	45.6	6.53e-72	221
KAN1681477.1	NP_055781	29.1	6.64e-65	231
KAN1681482.1	NP_997401	33.8	7.87e-45	155
KAN1681483.1	NP_002532	49.5	0.0	935
KAN1681484.1	NP_001180242	37.9	7.18e-85	269
KAN1681503.1	NP_000773	22.8	4.86e-23	99.0
KAN1681504.1	NP_005720	67.5	1.52e-74	218
KAN1681511.1	NP_068746	40.7	1.23e-21	97.1
KAN1681519.1	NP_055049	31.3	1.06e-24	97.4
KAN1681534.1	NP_997401	37.2	5.07e-69	231
KAN1681539.1	NP_055049	35.9	5.54e-39	133
KAN1681544.1	NP_000775	26.1	1.52e-21	94.4
KAN1681545.1	NP_000775	29.9	1.05e-18	85.5
KAN1681577.1	NP_001269917	28.8	7.42e-14	64.7
KAN1681580.1	NP_775742	49.8	1.84e-77	233
KAN1681594.1	NP_000773	29.3	2.12e-14	71.2
KAN1682623.1	NP_919417	39.8	8.24e-101	310
KAN1682699.1	NP_005539	57.2	9.10e-214	604
KAN1682704.1	NP_000373	46.1	1.01e-129	383
KAN1682711.1	NP_064716	35.9	7.74e-112	351
KAN1682714.1	NP_064695	42.0	1.52e-63	200
KAN1682717.1	NP_061176	45.5	3.47e-265	761
KAN1682756.1	NP_000373	45.4	2.40e-128	379
KAN1682780.1	NP_001098117	41.0	9.12e-61	191
KAN1682801.1	NP_997401	33.8	2.77e-40	148
KAN1682803.1	NP_060311	49.1	4.53e-26	94.0
KAN1682805.1	NP_000776	30.4	8.43e-16	76.3
KAN1682837.1	NP_060850	27.3	7.02e-29	118
KAN1682854.1	NP_001275695	22.4	1.28e-09	55.8
KAN1682902.1	NP_525022	28.5	1.88e-09	57.0
KAN1682905.1	NP_000776	27.9	3.63e-13	67.8
KAN1682906.1	NP_001028260	48.0	1.89e-08	48.9
KAN1682915.1	NP_612393	29.9	9.91e-28	108
KAN1682920.1	NP_004484	25.7	6.50e-13	63.9
KAN1682921.1	NP_004484	23.5	7.03e-12	60.8
KAN1682929.1	NP_068758	43.8	8.31e-23	89.4
KAN1682947.1	NP_997401	30.2	1.65e-33	129
KAN1682966.1	NP_000775	35.4	1.62e-22	97.1
KAN1682992.1	NP_000300	32.0	4.97e-59	198
KAN1682998.1	NP_002387	40.6	3.01e-130	389
KAN1683000.1	NP_005680	24.9	1.95e-13	71.6
KAN1683007.1	NP_001924	47.2	1.97e-98	298
KAN1683068.1	NP_000681	51.1	3.47e-166	476
KAN1683073.1	NP_543022	38.9	1.02e-09	57.4
KAN1683083.1	NP_640335	26.2	4.22e-16	75.1
KAN1683120.1	NP_002148	48.1	1.00e-26	91.7
KAN1683139.1	NP_000522	48.4	2.35e-85	259
KAN1683166.1	NP_001265478	33.9	1.38e-69	224
KAN1685249.1	NP_056512	34.0	4.79e-43	150
KAN1685255.1	NP_079272	26.9	8.59e-32	129
KAN1685264.1	NP_057501	44.8	1.49e-28	102
KAN1685271.1	NP_001139443	35.4	1.65e-23	95.9
KAN1685291.1	NP_114106	28.9	6.24e-43	155
KAN1685307.1	NP_683711	34.8	3.49e-31	115
KAN1685312.1	NP_064695	33.5	4.05e-40	139
KAN1685333.1	NP_113642	32.8	1.99e-63	220
KAN1685335.1	NP_055139	43.4	2.36e-90	274
KAN1685338.1	NP_001152980	27.3	5.36e-28	112
KAN1685347.1	NP_004319	31.1	5.90e-51	179
KAN1685348.1	NP_004319	30.2	3.96e-48	171
KAN1685394.1	NP_004484	30.9	6.18e-18	77.8
KAN1685430.1	NP_006787	29.8	1.49e-13	65.9
KAN1685432.1	NP_003110	38.8	7.44e-45	169
KAN1685447.1	NP_060342	40.0	1.73e-63	197
KAN1685464.1	NP_004366	46.8	3.06e-47	153
KAN1685465.1	NP_001244292	28.6	4.29e-47	171
KAN1685470.1	NP_653337	36.6	3.90e-72	229
KAN1685500.1	NP_001853	41.8	9.65e-14	60.8
KAN1685519.1	NP_000472	45.5	6.07e-105	313
KAN1685524.1	NP_001177990	24.4	7.04e-07	46.6
KAN1685555.1	NP_054768	29.2	2.96e-28	115
KAN1685556.1	NP_085056	46.1	8.84e-14	65.5
KAN1685561.1	NP_000405	52.5	7.86e-85	276
KAN1685562.1	NP_001186221	46.9	1.42e-71	231
KAN1685599.1	NP_997401	33.8	1.77e-62	199
KAN1685622.1	NP_060668	38.9	4.27e-07	47.4
KAN1685628.1	NP_001186221	48.3	4.54e-21	84.0
KAN1685629.1	NP_005681	42.1	3.30e-44	167
KAN1685637.1	NP_000447	39.1	3.45e-72	231
KAN1685640.1	NP_001854	49.4	2.60e-30	99.4
KAN1685643.1	NP_036590	50.0	5.34e-25	86.7
KAN1685646.1	NP_001294	39.8	2.98e-57	187
KAN1685652.1	NP_004068	64.9	2.54e-214	595
KAN1685656.1	NP_060850	30.2	1.55e-39	147
KAN1685661.1	NP_001230679	40.5	9.76e-15	68.6
KAN1685677.1	NP_065175	47.2	8.46e-247	720
KAN1685681.1	NP_001087	56.6	0.0	1213
KAN1685685.1	NP_060666	42.3	6.42e-71	224
KAN1685700.1	NP_001128582	28.4	5.46e-24	102
KAN1685710.1	NP_009119	25.0	4.36e-31	128
KAN1685724.1	NP_060850	25.7	1.52e-22	98.2
KAN1685727.1	NP_001910	28.5	7.77e-12	60.5
KAN1685729.1	NP_065956	32.8	7.80e-36	129
KAN1685735.1	NP_036371	28.0	2.13e-16	77.8
KAN1685751.1	NP_079235	47.3	2.80e-27	114
KAN1685762.1	NP_003110	40.7	3.41e-47	170
KAN1685779.1	NP_000775	29.2	1.42e-18	85.1
KAN1685792.1	NP_000776	31.7	2.53e-17	80.9
KAN1685795.1	NP_002076	41.5	4.91e-33	112
KAN1685835.1	NP_001073331	57.6	1.04e-29	98.6
KAN1685843.1	NP_060668	43.2	4.35e-12	65.9
KAN1685848.1	NP_001177162	60.9	3.60e-22	85.9
KAN1685849.1	NP_060867	31.7	1.10e-58	203
KAN1685862.1	NP_060867	29.2	5.13e-62	213
KAN1685872.1	NP_005720	52.6	1.38e-18	73.9
KAN1685886.1	NP_000776	28.3	7.95e-15	72.0
KAN1685892.1	NP_001263409	35.1	2.19e-73	241
KAN1685893.1	NP_001263408	43.8	2.81e-136	418
KAN1685898.1	NP_064716	33.2	5.05e-76	251
KAN1685899.1	NP_001163	43.9	1.46e-82	250
KAN1685903.1	NP_061820	63.7	2.33e-47	144
KAN1685904.1	NP_060345	22.0	6.18e-08	48.9
KAN1685912.1	NP_000024	40.1	2.20e-134	412
KAN1685930.1	NP_060762	33.2	4.98e-33	128
KAN1685948.1	NP_002684	36.1	2.62e-224	680
KAN1685956.1	NP_001258627	49.1	5.57e-189	573
KAN1685962.1	NP_150592	42.0	3.26e-35	119
KAN1685964.1	NP_872603	41.8	6.74e-77	238
KAN1686005.1	NP_009129	40.2	5.05e-47	155
KAN1686646.1	NP_115679	36.3	1.54e-16	75.5
KAN1686681.1	NP_000776	32.5	5.96e-18	82.8
KAN1686702.1	NP_919417	38.7	1.90e-95	293
KAN1686733.1	NP_000775	22.3	2.51e-21	93.6
KAN1686777.1	NP_000776	29.6	1.84e-15	75.1
KAN1686803.1	NP_997401	25.2	1.72e-13	67.0
KAN1686806.1	NP_060867	31.8	1.35e-60	207
KAN1686833.1	NP_054797	39.7	1.97e-29	103
KAN1686836.1	NP_954697	43.9	1.63e-70	219
KAN1686842.1	NP_000776	28.5	3.55e-15	73.2
KAN1686847.1	NP_003739	47.8	6.41e-167	482
KAN1686888.1	NP_006787	35.4	2.39e-32	130
KAN1686915.1	NP_077025	50.9	1.31e-94	280
KAN1686919.1	NP_006321	34.7	4.14e-40	135
KAN1686921.1	NP_001071	51.7	8.11e-162	466
KAN1686925.1	NP_085056	50.7	6.53e-22	83.2
KAN1686956.1	NP_064695	33.3	1.28e-47	157
KAN1686957.1	NP_004555	37.3	1.02e-109	339
KAN1686982.1	NP_660200	28.9	2.29e-27	108
KAN1687031.1	NP_660358	43.3	5.30e-110	332
KAN1687034.1	NP_071415	59.5	8.71e-204	576
KAN1687042.1	NP_002487	70.2	4.53e-59	182
KAN1687050.1	NP_065837	31.3	1.94e-46	166
KAN1687064.1	NP_005521	27.7	1.09e-23	97.4
KAN1687074.1	NP_000687	36.0	3.62e-91	285
KAN1687075.1	NP_683682	24.9	2.06e-07	49.7
KAN1687085.1	NP_060850	28.1	6.28e-38	140
KAN1687092.1	NP_001689	50.6	9.48e-74	228
KAN1687103.1	NP_783859	34.5	2.23e-07	46.2
KAN1687104.1	NP_001653	81.1	3.46e-107	301
KAN1687137.1	NP_005872	33.5	1.56e-58	192
KAN1687139.1	NP_001275695	38.9	1.81e-84	266
KAN1687145.1	NP_004319	29.0	1.44e-14	73.6
KAN1687153.1	NP_005521	62.2	3.51e-146	416
KAN1687177.1	NP_777280	50.8	6.32e-116	338
KAN1687181.1	NP_000916	66.5	6.60e-159	447
KAN1687185.1	NP_077008	32.5	1.28e-56	194
KAN1687213.1	NP_115756	31.4	8.52e-97	315
KAN1687232.1	NP_005827	32.0	3.87e-09	52.0
KAN1687245.1	NP_057151	45.5	7.08e-09	48.9
KAN1687246.1	NP_997401	41.3	3.54e-34	132
KAN1687261.1	NP_060850	30.6	2.69e-34	135
KAN1687285.1	NP_001129673	41.1	2.01e-28	101
KAN1687290.1	NP_001010867	29.6	9.82e-33	122
KAN1687302.1	NP_000010	52.7	1.19e-135	391
KAN1687314.1	NP_000681	48.5	1.71e-149	434
KAN1687345.1	NP_001008661	35.0	7.49e-81	253
KAN1687349.1	NP_060850	28.8	6.31e-40	152
KAN1687381.1	NP_733935	52.9	2.11e-45	143
KAN1687390.1	NP_997401	38.3	1.63e-61	204
KAN1687398.1	NP_998760	68.9	8.96e-66	196
KAN1687437.1	NP_060592	36.7	9.83e-104	327
KAN1687442.1	NP_079523	46.2	1.05e-84	273
KAN1687443.1	NP_079523	52.6	9.15e-129	395
KAN1687447.1	NP_997401	42.9	9.33e-78	252
KAN1687454.1	NP_060809	42.9	2.44e-39	129
KAN1687458.1	NP_000265	29.8	2.44e-53	182
KAN1687459.1	NP_000023	49.3	2.15e-135	407
KAN1687465.1	NP_055781	34.7	1.90e-69	243
KAN1687470.1	NP_001653	55.7	1.81e-70	208
KAN1687472.1	NP_005521	36.4	2.16e-61	197
KAN1687484.1	NP_006651	44.2	4.12e-79	253
KAN1687500.1	NP_001159482	48.1	6.05e-11	60.1
KAN1687507.1	NP_055049	31.3	1.92e-21	86.7
KAN1687512.1	NP_510870	46.1	1.86e-90	278
KAN1687521.1	NP_005680	31.4	5.10e-32	129
KAN1687540.1	NP_001026847	45.5	2.39e-28	108
KAN1687562.1	NP_110407	28.7	1.76e-16	72.4
KAN1687567.1	NP_057376	36.6	5.25e-31	126
KAN1687600.1	NP_653251	44.7	2.64e-122	361
KAN1687609.1	NP_078836	23.2	1.28e-09	55.5
KAN1688264.1	NP_001976	58.2	8.51e-93	271
KAN1688306.1	NP_004125	45.0	6.22e-64	226
KAN1688331.1	NP_001263409	32.6	2.81e-110	354
KAN1688337.1	NP_065956	30.0	2.58e-34	125
KAN1688338.1	NP_000776	29.2	8.68e-17	77.4
KAN1688344.1	NP_060867	27.4	1.44e-43	161
KAN1688363.1	NP_005909	54.1	1.77e-104	306
KAN1688375.1	NP_000776	33.8	1.82e-16	75.9
KAN1688391.1	NP_060867	31.7	3.03e-64	218
KAN1688398.1	NP_002481	38.2	4.38e-21	79.7
KAN1688399.1	NP_060867	26.2	1.18e-24	104
KAN1688404.1	NP_060867	28.8	9.14e-50	179
KAN1688416.1	NP_003312	28.3	8.98e-19	85.5
KAN1688424.1	NP_000265	57.7	3.73e-166	472
KAN1688464.1	NP_005006	28.3	5.04e-25	105
KAN1688483.1	NP_997401	25.6	1.59e-09	57.0
KAN1688485.1	NP_004125	53.6	2.55e-186	540
KAN1688489.1	NP_060867	30.7	5.29e-52	184
KAN1688495.1	NP_000889	37.5	1.56e-08	52.8
KAN1688503.1	NP_001028755	35.1	7.90e-46	162
KAN1688518.1	NP_001002020	45.3	1.90e-10	59.3
KAN1688521.1	NP_001192176	29.1	5.99e-64	227
KAN1688533.1	NP_060500	24.5	5.54e-08	50.1
KAN1688599.1	NP_005026	40.4	4.46e-146	472
KAN1688612.1	NP_001275695	27.5	1.48e-18	87.0
KAN1688616.1	NP_005975	41.3	7.86e-74	225
KAN1688639.1	NP_116184	30.3	1.56e-11	59.7
KAN1688660.1	NP_066284	25.8	6.84e-13	63.5
KAN1688664.1	NP_079152	42.0	1.86e-104	324
KAN1688671.1	NP_001164641	39.4	4.50e-61	192
KAN1688689.1	NP_000775	32.4	1.07e-20	92.0
KAN1688702.1	NP_000775	34.3	5.61e-19	86.7
KAN1688704.1	NP_000776	24.1	1.71e-16	79.7
KAN1688705.1	NP_000775	32.2	9.38e-18	82.8
KAN1688713.1	NP_001093243	27.5	1.41e-17	80.1
KAN1688716.1	NP_000776	38.8	1.73e-14	70.9
KAN1688722.1	NP_005680	29.1	2.20e-18	87.8
KAN1688813.1	NP_000773	23.9	7.67e-22	94.4
KAN1688860.1	NP_115679	33.1	5.59e-15	70.1
KAN1690159.1	NP_002991	69.1	2.74e-124	352
KAN1690181.1	NP_036226	42.0	2.80e-28	102
KAN1690183.1	NP_068605	35.0	2.33e-43	147
KAN1690204.1	NP_116250	26.4	1.70e-07	50.1
KAN1690205.1	NP_066284	29.9	6.54e-15	69.7
KAN1690207.1	NP_055049	33.9	2.96e-24	94.4
KAN1690215.1	NP_000099	61.2	1.03e-200	564
KAN1690219.1	NP_001258626	31.1	1.35e-24	108
KAN1690237.1	NP_116172	33.5	6.97e-17	74.7
KAN1690238.1	NP_056325	29.4	1.83e-22	91.7
KAN1690282.1	NP_000773	26.7	3.24e-10	58.5
KAN1690313.1	NP_001275695	26.3	2.65e-11	61.2
KAN1690328.1	NP_001157207	32.1	3.56e-92	320
KAN1690329.1	NP_001743	53.0	9.22e-166	477
KAN1690344.1	NP_997401	42.6	2.34e-82	257
KAN1690363.1	NP_000373	40.8	8.64e-111	333
KAN1690368.1	NP_653164	48.7	2.16e-71	219
KAN1690404.1	NP_997401	30.4	7.29e-33	127
KAN1690444.1	NP_060850	30.6	3.42e-33	130
KAN1690466.1	NP_079428	40.9	6.56e-57	182
KAN1690470.1	NP_000681	53.0	2.26e-172	492
KAN1690471.1	NP_000681	52.1	2.04e-173	495
KAN1690472.1	NP_001389	48.7	2.83e-65	204
KAN1690480.1	NP_000776	31.9	1.11e-19	88.2
KAN1690481.1	NP_000683	52.2	1.63e-169	485
KAN1690503.1	NP_001073918	33.4	9.29e-163	511
KAN1690511.1	NP_002038	48.3	3.08e-207	595
KAN1690560.1	NP_060500	36.2	6.28e-70	238
KAN1690657.1	NP_055049	33.3	2.13e-19	80.9
KAN1690802.1	NP_000775	23.7	7.62e-17	80.5
KAN1690808.1	NP_001239604	20.8	1.94e-07	51.2
KAN1690811.1	NP_000773	21.6	1.31e-20	91.3
KAN1690822.1	NP_001275695	28.8	1.20e-08	52.0
KAN1690845.1	NP_079272	56.0	6.70e-259	752
KAN1690856.1	NP_777582	31.1	3.30e-50	177
KAN1690858.1	NP_000089	30.1	3.25e-70	236
KAN1690860.1	NP_005800	64.9	4.02e-89	257
KAN1690870.1	NP_777582	32.1	6.25e-49	173
KAN1690907.1	NP_004095	26.7	7.16e-14	73.2
KAN1690936.1	NP_001275695	31.1	9.36e-31	123
KAN1690939.1	NP_955452	27.2	3.58e-34	140
KAN1690962.1	NP_060668	39.5	4.04e-10	58.2
KAN1690963.1	NP_005754	28.2	4.95e-108	352
KAN1690965.1	NP_055781	32.3	2.78e-69	243
KAN1690989.1	NP_001116105	51.3	0.0	1437
KAN1690996.1	NP_536341	47.9	3.72e-85	263
KAN1690998.1	NP_060867	30.8	1.57e-59	205
KAN1691004.1	NP_060867	30.5	2.10e-58	202
KAN1691015.1	NP_004896	48.8	9.26e-72	215
KAN1691017.1	NP_004896	54.8	7.97e-83	243
KAN1691021.1	NP_004896	53.8	5.28e-81	238
KAN1691053.1	NP_000773	27.6	2.11e-16	78.2
KAN1691054.1	NP_775742	29.2	5.94e-06	43.5
KAN1691056.1	NP_001239605	33.0	7.96e-11	60.8
KAN1691071.1	NP_036255	44.0	3.18e-151	447
KAN1691079.1	NP_055635	29.9	2.29e-40	149
KAN1691107.1	NP_002291	31.4	2.92e-47	159
KAN1691136.1	NP_005720	57.7	2.53e-63	190
KAN1691137.1	NP_060867	28.0	4.75e-43	159
KAN1691164.1	NP_001139443	27.1	1.23e-08	51.2
KAN1692196.1	NP_001242939	30.1	8.94e-28	114
KAN1692253.1	NP_001743	43.5	1.19e-112	348
KAN1692265.1	NP_000775	44.0	1.40e-14	72.8
KAN1692305.1	NP_000775	33.7	1.90e-21	94.0
KAN1692329.1	NP_001598	56.7	5.92e-136	392
KAN1692334.1	NP_005909	55.1	1.12e-111	325
KAN1692396.1	NP_064571	42.0	9.47e-17	67.8
KAN1692402.1	NP_000776	27.0	3.32e-15	74.3
KAN1692420.1	NP_116009	38.3	1.14e-101	312
KAN1692424.1	NP_001089	71.7	0.0	1088
KAN1692427.1	NP_001600	56.5	4.76e-149	426
KAN1692429.1	NP_116199	31.9	1.88e-35	135
KAN1692436.1	NP_060345	33.9	2.67e-17	75.1
KAN1692438.1	NP_071381	33.3	9.58e-68	223
KAN1692445.1	NP_001658	62.6	2.21e-68	202
KAN1692455.1	NP_002444	30.0	2.35e-22	99.8
KAN1692460.1	NP_055199	27.0	1.53e-16	77.0
KAN1692466.1	NP_110407	38.6	5.38e-46	155
KAN1692478.1	NP_060867	33.0	3.31e-40	145
KAN1692494.1	NP_004580	43.7	5.14e-54	173
KAN1692508.1	NP_000776	23.4	3.01e-15	74.7
KAN1692566.1	NP_000088	50.4	4.53e-113	333
KAN1692589.1	NP_060225	36.6	3.27e-124	383
KAN1692597.1	NP_060867	30.4	1.19e-37	140
KAN1692646.1	NP_079425	30.6	2.89e-77	254
KAN1692647.1	NP_085056	35.7	1.25e-13	64.3
KAN1692669.1	NP_057100	27.5	1.39e-08	52.4
KAN1692670.1	NP_056512	39.1	1.70e-40	142
KAN1692671.1	NP_060530	39.7	9.19e-219	647
KAN1692673.1	NP_001239606	23.8	1.02e-06	50.1
KAN1692677.1	NP_060668	24.2	1.98e-25	106
KAN1692679.1	NP_001041638	40.0	1.91e-86	273
KAN1692696.1	NP_004319	30.0	4.31e-48	170
KAN1692714.1	NP_001159831	53.8	1.12e-165	473
KAN1692763.1	NP_116052	30.9	2.31e-11	63.5
KAN1692787.1	NP_000405	28.2	1.08e-08	51.2
KAN1692813.1	NP_071415	29.2	6.15e-42	155
KAN1692814.1	NP_001035806	38.5	4.85e-80	272
KAN1692816.1	NP_036340	46.1	1.50e-136	403
KAN1692832.1	NP_055049	28.1	2.33e-21	86.7
KAN1692840.1	NP_006787	42.9	1.36e-57	197
KAN1692841.1	NP_001073918	26.0	2.71e-22	99.8
KAN1692857.1	NP_000687	29.9	4.86e-21	85.5
KAN1692939.1	NP_001229603	51.3	1.12e-150	433
KAN1692944.1	NP_001129294	42.6	4.63e-78	238
KAN1693021.1	NP_055049	33.2	2.96e-31	113
KAN1693022.1	NP_055049	37.7	8.83e-17	71.6
KAN1694041.1	NP_071381	35.3	6.25e-72	233
KAN1694043.1	NP_060345	33.9	2.67e-17	75.1
KAN1694050.1	NP_116199	31.9	1.88e-35	135
KAN1694052.1	NP_001600	56.5	4.76e-149	426
KAN1694055.1	NP_001089	71.7	0.0	1088
KAN1694059.1	NP_116009	38.3	4.49e-101	310
KAN1694094.1	NP_000776	26.8	2.39e-14	71.6
KAN1694100.1	NP_064571	42.0	1.20e-14	67.8
KAN1694167.1	NP_005909	55.4	1.38e-112	327
KAN1694172.1	NP_001598	56.5	1.19e-135	392
KAN1694192.1	NP_000775	34.5	2.76e-22	96.3
KAN1694230.1	NP_000775	39.7	1.69e-09	55.5
KAN1694242.1	NP_001743	44.4	2.87e-114	352
KAN1694294.1	NP_001239606	26.1	4.84e-10	56.2
KAN1694324.1	NP_653251	48.8	2.13e-142	414
