NP_443133	KAN1687185.1	38.2	2.02e-47	171
NP_001252543	KAN1687185.1	38.2	3.91e-47	171
NP_001006643	KAN1687185.1	38.2	3.07e-47	171
NP_001006642	KAN1687185.1	38.2	4.06e-47	171
NP_004426	KAN1671142.1	38.8	4.70e-43	149
NP_001267716	KAN1675205.1	34.0	4.22e-29	107
NP_003163	KAN1675205.1	36.0	1.06e-42	145
NP_001269873	KAN1675289.1	31.6	3.47e-48	170
NP_001269875	KAN1675289.1	30.9	1.92e-53	185
NP_055975	KAN1675289.1	32.1	5.55e-74	242
NP_001116080	KAN1671108.1	47.1	2.57e-45	150
NP_005324	KAN1671108.1	47.1	2.57e-45	150
NP_001165462	KAN1671108.1	47.1	2.57e-45	150
NP_001028755	KAN1688503.1	35.1	3.70e-45	162
NP_001032248	KAN1688503.1	32.5	3.23e-45	162
NP_005382	KAN1683166.1	44.7	4.20e-62	205
NP_001135858	KAN1683166.1	44.7	5.38e-62	205
NP_000522	KAN1683139.1	48.4	3.62e-83	256
NP_000889	KAN1688495.1	39.0	3.10e-07	51.6
NP_000023	KAN1687459.1	49.3	7.37e-137	413
NP_001033057	KAN1687459.1	49.5	7.56e-136	410
NP_001033056	KAN1687459.1	49.5	3.44e-136	410
NP_001258628	KAN1685956.1	49.8	2.28e-179	549
NP_001258627	KAN1685956.1	49.2	2.99e-187	570
NP_001258625	KAN1685956.1	49.2	7.11e-187	570
NP_004290	KAN1685956.1	49.2	7.35e-187	570
NP_001258626	KAN1685956.1	49.8	2.21e-179	549
NP_001269127	KAN1677370.1	24.4	1.52e-18	83.6
NP_001269125	KAN1677370.1	24.4	2.52e-18	83.6
NP_001269124	KAN1677370.1	24.4	2.62e-18	83.6
NP_001269126	KAN1677370.1	23.8	1.26e-17	82.0
NP_060666	KAN1685685.1	42.3	7.36e-70	224
NP_001171726	KAN1685685.1	46.7	1.76e-45	159
NP_001627	KAN1675012.1	54.1	2.05e-94	280
NP_001166926	KAN1671770.1	50.8	1.56e-122	359
NP_001166927	KAN1671770.1	47.0	2.10e-107	319
NP_001166925	KAN1671770.1	51.9	6.22e-125	366
NP_000275	KAN1671770.1	51.9	1.63e-125	366
NP_006397	KAN1690860.1	59.3	6.60e-86	254
NP_001182451	KAN1674976.1	51.4	2.81e-30	105
NP_001161419	KAN1677627.1	37.8	6.54e-39	130
NP_005825	KAN1677627.1	50.0	3.43e-47	150
NP_004484	KAN1678874.1	39.1	9.43e-48	158
NP_001032900	KAN1678874.1	37.2	2.86e-40	138
NP_543022	KAN1671733.1	52.2	7.80e-120	362
NP_004076	KAN1674767.1	36.6	5.01e-13	58.2
NP_001143	KAN1675012.1	53.6	1.89e-92	275
NP_660348	KAN1677370.1	29.6	4.50e-34	127
NP_777358	KAN1687177.1	54.3	6.20e-104	310
NP_004126	KAN1687177.1	53.0	2.53e-109	324
NP_000024	KAN1674610.1	43.7	1.35e-184	542
NP_689920	KAN1677827.1	36.1	1.39e-57	187
NP_001600	KAN1692427.1	56.5	2.66e-150	432
NP_055132	KAN1675467.1	43.1	7.22e-60	201
NP_612366	KAN1672287.1	27.8	3.69e-09	56.6
NP_001257609	KAN1672287.1	27.8	2.49e-09	56.6
NP_001257608	KAN1672287.1	29.3	5.52e-07	49.7
NP_116199	KAN1681409.1	49.5	2.22e-100	301
NP_004960	KAN1671870.1	34.9	8.16e-184	564
NP_001159418	KAN1671870.1	36.7	1.27e-67	233
NP_002851	KAN1679187.1	41.8	3.70e-93	298
NP_001017423	KAN1679187.1	41.8	3.55e-93	298
NP_000265	KAN1688424.1	57.7	1.88e-167	478
NP_001165285	KAN1688424.1	57.0	5.22e-117	343
NP_004499	KAN1674973.1	55.5	4.95e-77	233
NP_005165	KAN1671964.1	40.4	2.39e-59	191
NP_001001973	KAN1671964.1	40.4	8.80e-60	192
NP_061176	KAN1682717.1	46.4	1.09e-262	757
NP_054861	KAN1670942.1	38.5	2.43e-32	115
NP_036360	KAN1679048.1	46.3	2.47e-11	58.2
NP_079114	KAN1672114.1	32.2	7.44e-65	224
NP_001240795	KAN1675083.1	40.6	3.98e-104	333
NP_647473	KAN1675083.1	40.6	3.99e-103	333
NP_055078	KAN1675083.1	40.6	9.51e-104	333
NP_060715	KAN1681483.1	49.0	1.34e-306	890
NP_001137469	KAN1681483.1	51.6	1.28e-268	785
NP_001137468	KAN1681483.1	49.9	3.90e-288	841
NP_001073918	KAN1690503.1	33.3	1.95e-163	514
NP_003162	KAN1670852.1	32.0	3.55e-84	282
NP_001171752	KAN1681310.1	36.1	3.29e-57	184
NP_001171712	KAN1681310.1	36.1	2.93e-56	182
NP_003366	KAN1681310.1	36.1	3.29e-57	184
NP_005720	KAN1680857.1	65.4	1.56e-76	226
NP_055209	KAN1675366.1	35.9	1.08e-37	136
NP_112489	KAN1679136.1	42.7	2.89e-75	233
NP_004367	KAN1687512.1	43.5	2.20e-75	240
NP_510870	KAN1687512.1	45.8	2.58e-91	282
NP_054817	KAN1690860.1	60.1	6.63e-80	238
NP_006784	KAN1690860.1	59.4	6.34e-80	238
NP_004083	KAN1677799.1	56.7	6.91e-97	286
NP_612393	KAN1682915.1	29.9	1.68e-28	113
NP_000010	KAN1687302.1	52.7	1.76e-137	398
NP_001743	KAN1690329.1	53.3	1.31e-164	476
NP_003468	KAN1674842.1	40.4	1.51e-98	303
NP_001159630	KAN1674842.1	50.3	1.04e-45	158
NP_001128496	KAN1674842.1	40.4	1.90e-98	302
NP_060311	KAN1682803.1	49.5	4.18e-26	96.3
NP_001265180	KAN1675038.1	30.5	4.74e-12	63.5
NP_872362	KAN1675114.1	32.6	2.14e-45	154
NP_001265179	KAN1678542.1	30.1	2.20e-25	99.4
NP_001070709	KAN1675038.1	30.5	4.74e-12	63.5
NP_001035806	KAN1679063.1	54.0	0.0	1225
NP_000911	KAN1679063.1	54.0	0.0	1225
NP_001867	KAN1685465.1	29.1	3.71e-47	176
NP_001027017	KAN1685465.1	29.1	3.20e-47	176
NP_001245323	KAN1678413.1	34.9	7.92e-49	182
NP_001245322	KAN1678413.1	34.9	6.49e-49	182
NP_001245321	KAN1678413.1	34.9	9.72e-49	182
NP_110440	KAN1678413.1	34.9	1.42e-48	182
NP_078954	KAN1675496.1	36.2	9.19e-89	279
NP_001230180	KAN1675496.1	36.7	5.12e-50	170
NP_001014811	KAN1682998.1	40.5	7.58e-127	383
NP_006671	KAN1682998.1	40.5	7.58e-127	383
NP_001155058	KAN1682998.1	40.5	7.58e-127	383
NP_036371	KAN1681106.1	50.4	5.51e-82	254
NP_001017524	KAN1681106.1	52.3	1.62e-81	248
NP_001177990	KAN1675319.1	35.0	7.70e-29	115
NP_001177989	KAN1675319.1	35.0	7.70e-29	115
NP_078974	KAN1675319.1	35.0	7.70e-29	115
NP_001091990	KAN1678644.1	34.7	6.37e-22	94.0
NP_001091991	KAN1678644.1	34.7	2.88e-22	94.0
NP_006401	KAN1678644.1	34.7	2.88e-22	94.0
NP_001091993	KAN1678644.1	38.8	1.09e-09	53.9
NP_001091992	KAN1678644.1	34.7	2.88e-22	94.0
NP_115981	KAN1687345.1	23.3	4.52e-10	60.5
NP_001120691	KAN1687345.1	23.3	4.52e-10	60.5
NP_783859	KAN1671252.1	31.2	3.75e-08	50.1
NP_004542	KAN1674701.1	52.2	5.87e-79	238
NP_036226	KAN1690181.1	42.0	4.02e-28	103
NP_001186674	KAN1692445.1	51.1	1.83e-48	152
NP_001658	KAN1692445.1	62.6	5.21e-67	201
NP_733935	KAN1687381.1	52.9	6.99e-47	149
NP_733934	KAN1687381.1	53.0	5.70e-37	123
NP_057134	KAN1687381.1	52.9	1.03e-46	149
NP_071504	KAN1679063.1	54.0	0.0	1225
NP_001159574	KAN1672228.1	72.6	1.39e-246	680
NP_009034	KAN1672228.1	72.6	1.70e-247	683
NP_001230679	KAN1685661.1	40.5	4.57e-15	71.6
NP_862826	KAN1685661.1	45.6	4.03e-14	66.2
NP_002487	KAN1687042.1	70.2	4.84e-59	184
NP_003347	KAN1677370.1	26.5	2.58e-14	71.6
NP_073714	KAN1677370.1	26.5	1.56e-14	71.6
NP_003346	KAN1681580.1	25.6	8.16e-15	72.0
NP_001138341	KAN1674560.1	35.1	9.74e-30	110
NP_001922	KAN1674842.1	49.3	1.79e-124	375
NP_056338	KAN1678031.1	47.2	4.61e-48	156
NP_001138299	KAN1678184.1	29.9	1.01e-12	67.8
NP_116184	KAN1688639.1	30.3	4.67e-12	64.3
NP_055199	KAN1692427.1	32.0	4.29e-56	189
NP_689482	KAN1671727.1	58.1	3.05e-17	74.7
NP_001137377	KAN1671727.1	58.1	3.05e-17	74.7
NP_001181924	KAN1671727.1	58.1	3.05e-17	74.7
NP_001138303	KAN1681030.1	50.6	7.67e-87	261
NP_001254629	KAN1681030.1	43.9	7.03e-69	214
NP_001073923	KAN1672304.1	29.0	2.39e-50	183
NP_005155	KAN1674610.1	44.0	8.89e-190	555
NP_001180389	KAN1679048.1	43.3	1.87e-12	61.2
NP_001180390	KAN1679048.1	43.3	1.87e-12	61.2
NP_932346	KAN1679048.1	44.6	4.19e-12	60.5
NP_001026849	KAN1679048.1	43.3	1.87e-12	61.2
NP_078836	KAN1672304.1	35.2	1.64e-114	357
NP_001087240	KAN1671005.1	36.3	1.57e-86	277
NP_001248375	KAN1671005.1	35.7	2.08e-75	243
NP_001248374	KAN1671005.1	36.3	1.18e-87	277
NP_877393	KAN1671005.1	36.3	1.02e-88	278
NP_877419	KAN1671005.1	36.3	1.02e-88	278
NP_877420	KAN1671005.1	36.3	1.02e-88	278
NP_003321	KAN1671005.1	36.3	1.24e-87	277
NP_644812	KAN1671602.1	35.4	2.49e-39	142
NP_079235	KAN1685751.1	47.3	9.13e-26	111
NP_004993	KAN1681377.1	41.0	3.16e-64	209
NP_002291	KAN1691107.1	31.4	3.09e-45	156
NP_001167568	KAN1691107.1	31.4	3.09e-45	156
NP_036192	KAN1678547.1	43.2	5.53e-192	564
NP_036193	KAN1678547.1	42.4	6.47e-195	571
NP_005681	KAN1678547.1	43.1	8.91e-195	570
NP_001265392	KAN1678547.1	43.5	3.05e-191	562
NP_001265395	KAN1678547.1	35.3	1.51e-82	272
NP_001265394	KAN1678547.1	43.1	2.10e-189	558
NP_001265393	KAN1678547.1	42.7	3.80e-190	560
NP_001035526	KAN1677972.1	38.5	2.07e-93	290
NP_067653	KAN1674934.1	52.5	1.58e-110	325
NP_000447	KAN1685637.1	39.1	9.90e-71	230
NP_001027558	KAN1685637.1	39.1	9.90e-71	230
NP_001027559	KAN1685637.1	39.1	9.90e-71	230
NP_004068	KAN1685652.1	64.9	1.90e-215	600
NP_001677	KAN1671502.1	81.0	8.03e-267	736
NP_005403	KAN1692714.1	53.8	2.27e-167	480
NP_001159831	KAN1692714.1	53.8	1.07e-167	480
NP_001159830	KAN1692714.1	53.8	1.07e-167	480
NP_001159828	KAN1692714.1	52.7	2.55e-161	464
NP_001159829	KAN1692714.1	53.8	1.07e-167	480
NP_000776	KAN1690480.1	31.9	1.03e-17	84.7
NP_150592	KAN1685962.1	42.0	3.15e-35	122
NP_998776	KAN1679012.1	51.9	1.64e-89	270
NP_002626	KAN1679012.1	51.9	1.64e-89	270
NP_005879	KAN1679012.1	50.9	1.09e-87	266
NP_001029345	KAN1690481.1	46.0	1.02e-144	437
NP_055116	KAN1687398.1	75.8	5.61e-61	184
NP_998760	KAN1687398.1	76.2	8.22e-65	195
NP_116052	KAN1692763.1	31.0	2.15e-11	65.5
NP_003353	KAN1671008.1	44.5	5.52e-61	196
NP_550433	KAN1671008.1	44.5	7.34e-61	196
NP_001084	KAN1678866.1	46.6	0.0	1897
NP_079523	KAN1687443.1	52.6	3.35e-125	389
NP_001130010	KAN1687443.1	52.6	6.29e-125	389
NP_000681	KAN1690471.1	52.1	4.89e-171	491
NP_001191818	KAN1690471.1	52.8	1.83e-153	444
NP_036372	KAN1678733.1	33.1	1.07e-16	76.3
NP_115690	KAN1681440.1	45.6	2.93e-70	219
NP_000008	KAN1692427.1	40.8	5.39e-81	254
NP_079491	KAN1678811.1	28.8	2.95e-44	161
NP_001002020	KAN1678811.1	28.8	1.55e-44	161
NP_001002019	KAN1678811.1	28.8	1.55e-44	161
NP_005923	KAN1675230.1	35.9	3.85e-114	361
NP_004285	KAN1679030.1	29.0	2.11e-17	81.3
NP_055873	KAN1672207.1	27.9	2.13e-191	614
NP_001009814	KAN1672207.1	35.7	1.73e-168	530
NP_037370	KAN1685848.1	42.6	1.07e-21	87.8
NP_996531	KAN1681319.1	33.5	8.67e-45	154
NP_001171475	KAN1675523.1	39.0	4.35e-139	442
NP_000273	KAN1675523.1	39.8	2.67e-148	469
NP_001121164	KAN1675523.1	40.0	6.14e-148	467
NP_060680	KAN1678739.1	44.5	6.65e-68	217
NP_001229812	KAN1678739.1	38.0	1.15e-44	151
NP_001229811	KAN1678739.1	42.3	5.66e-80	246
NP_001229810	KAN1678739.1	42.3	1.03e-79	246
NP_055067	KAN1678293.1	33.7	1.03e-42	147
NP_001273736	KAN1677370.1	27.6	3.89e-13	66.2
NP_001273735	KAN1677370.1	27.6	6.10e-13	66.2
NP_001010875	KAN1677370.1	26.7	1.10e-24	100
NP_003841	KAN1674698.1	56.4	1.81e-151	436
NP_078813	KAN1677314.1	43.0	6.19e-70	238
NP_001188503	KAN1678920.1	42.5	3.52e-28	102
NP_001188502	KAN1690466.1	40.4	5.97e-55	176
NP_079428	KAN1690466.1	40.9	5.90e-55	179
NP_085134	KAN1688671.1	40.6	9.24e-60	191
NP_001164641	KAN1688671.1	39.8	6.34e-60	192
NP_001924	KAN1683007.1	47.2	4.19e-106	320
NP_065154	KAN1677988.1	39.4	1.13e-57	198
NP_004854	KAN1671915.1	44.9	2.22e-154	456
NP_001136017	KAN1677988.1	42.0	2.42e-56	193
NP_997000	KAN1671379.1	25.6	3.68e-18	84.0
NP_005006	KAN1688464.1	28.3	8.95e-26	109
NP_005785	KAN1671545.1	33.3	2.74e-12	62.0
NP_878912	KAN1690237.1	30.2	1.42e-11	62.8
NP_066284	KAN1681539.1	32.4	4.40e-34	123
NP_001269920	KAN1693021.1	50.0	5.09e-09	52.4
NP_001269919	KAN1693021.1	48.9	1.31e-09	55.1
NP_001269918	KAN1693021.1	48.9	3.99e-09	53.5
NP_001269917	KAN1671545.1	35.3	1.05e-21	86.7
NP_001269916	KAN1681577.1	34.3	2.80e-07	47.8
NP_001129522	KAN1688860.1	30.1	2.68e-11	61.6
NP_612461	KAN1688860.1	30.1	2.68e-11	61.6
NP_065861	KAN1675319.1	34.9	2.86e-65	228
NP_001163	KAN1671521.1	44.8	3.10e-84	258
NP_001180289	KAN1679184.1	31.6	9.09e-08	54.3
NP_001180292	KAN1679184.1	31.6	9.09e-08	54.3
NP_001180291	KAN1679184.1	31.6	9.09e-08	54.3
NP_001180290	KAN1679184.1	31.6	9.09e-08	54.3
NP_872282	KAN1678892.1	31.7	5.62e-50	181
NP_872286	KAN1678892.1	31.7	3.14e-50	181
NP_005580	KAN1675075.1	60.0	2.25e-206	582
NP_001265523	KAN1675075.1	63.0	3.80e-164	469
NP_001265522	KAN1675075.1	58.7	2.15e-198	561
NP_001231812	KAN1674379.1	31.5	9.29e-06	43.5
NP_057501	KAN1678873.1	65.6	2.62e-40	132
NP_001034444	KAN1677216.1	37.5	5.55e-49	164
NP_001121188	KAN1677600.1	53.8	3.58e-84	255
NP_000117	KAN1677600.1	51.9	7.42e-89	269
NP_002216	KAN1671538.1	59.7	1.02e-170	484
NP_001152980	KAN1671538.1	61.3	7.88e-160	456
NP_067022	KAN1671625.1	39.7	6.33e-105	318
NP_001258142	KAN1671625.1	39.7	6.33e-105	318
NP_149972	KAN1691107.1	31.8	3.72e-45	157
NP_640335	KAN1683083.1	26.0	3.29e-15	75.1
NP_006651	KAN1687484.1	44.3	1.12e-78	255
NP_001093243	KAN1688713.1	26.9	4.92e-16	77.8
NP_000772	KAN1688713.1	23.4	5.79e-16	79.0
NP_004246	KAN1675667.1	38.5	2.61e-23	87.8
NP_005521	KAN1687153.1	62.8	2.87e-146	418
NP_002684	KAN1685948.1	36.0	1.02e-221	675
NP_001119603	KAN1685948.1	36.0	1.02e-221	675
NP_002159	KAN1672164.1	64.6	8.01e-197	551
NP_001276839	KAN1672164.1	64.8	2.83e-193	540
NP_001028260	KAN1682906.1	47.2	2.60e-08	51.6
NP_002519	KAN1677423.1	46.9	8.28e-58	188
NP_004994	KAN1674876.1	48.3	5.02e-22	84.3
NP_597700	KAN1672177.1	43.1	3.52e-129	384
NP_001135938	KAN1672177.1	43.3	2.42e-116	347
NP_085056	KAN1686925.1	47.0	1.44e-21	84.3
NP_001273368	KAN1671197.1	47.6	3.54e-32	110
NP_005000	KAN1671197.1	50.7	6.40e-49	155
NP_001273369	KAN1671197.1	47.6	3.54e-32	110
NP_001273367	KAN1671197.1	47.6	3.54e-32	110
NP_001273362	KAN1671197.1	60.0	1.42e-10	55.5
NP_001273364	KAN1671197.1	52.7	1.06e-38	129
NP_001273365	KAN1671197.1	47.6	3.54e-32	110
NP_620124	KAN1680972.1	43.8	1.32e-147	441
NP_002504	KAN1671197.1	60.3	8.03e-60	182
NP_001135870	KAN1671818.1	43.1	1.54e-58	184
NP_112485	KAN1671818.1	43.1	1.43e-58	184
NP_001273178	KAN1671101.1	35.8	9.65e-18	79.0
NP_005317	KAN1671101.1	44.3	1.60e-61	196
NP_001035517	KAN1671101.1	44.3	4.69e-62	195
NP_001018114	KAN1671818.1	42.0	8.20e-59	186
NP_001171500	KAN1685727.1	24.5	4.66e-06	45.8
NP_001910	KAN1685727.1	27.2	6.48e-11	60.5
NP_057376	KAN1671699.1	29.5	2.27e-93	303
NP_001258978	KAN1671699.1	29.5	5.67e-95	306
NP_001128582	KAN1674671.1	34.5	2.02e-49	173
NP_005138	KAN1674671.1	34.5	5.05e-49	173
NP_001273445	KAN1674671.1	31.7	1.86e-33	126
NP_001177912	KAN1671272.1	51.4	9.36e-52	164
NP_057222	KAN1671272.1	51.4	3.58e-51	164
NP_001010845	KAN1681146.1	28.2	2.77e-19	87.0
NP_443188	KAN1672304.1	28.9	6.31e-45	167
NP_003357	KAN1681483.1	24.1	2.41e-26	111
NP_001077083	KAN1674318.1	36.9	5.46e-81	258
NP_003312	KAN1674890.1	56.9	6.88e-167	476
NP_001258855	KAN1687137.1	36.5	6.77e-36	132
NP_001116429	KAN1687137.1	36.9	1.04e-45	159
NP_005872	KAN1671243.1	32.1	2.55e-56	197
NP_002071	KAN1674910.1	61.2	4.45e-180	508
NP_001273149	KAN1674910.1	55.1	4.85e-156	445
NP_065837	KAN1687050.1	31.5	4.20e-48	173
NP_060850	KAN1671779.1	31.1	7.53e-46	166
NP_001352	KAN1678855.1	48.9	6.52e-102	310
NP_705690	KAN1682623.1	37.9	1.37e-92	291
NP_919417	KAN1682623.1	39.7	7.36e-96	299
NP_005539	KAN1682699.1	57.8	1.72e-210	598
NP_001123561	KAN1682699.1	57.8	4.69e-210	598
NP_004474	KAN1674891.1	47.9	5.50e-36	121
NP_001139523	KAN1677821.1	25.2	5.31e-21	89.7
NP_113651	KAN1677821.1	33.5	5.25e-40	142
NP_001230208	KAN1677481.1	28.8	5.43e-28	117
NP_001120686	KAN1677481.1	28.8	5.43e-28	117
NP_777577	KAN1677481.1	28.8	5.43e-28	117
NP_003110	KAN1675083.1	45.2	4.66e-167	501
NP_955399	KAN1675083.1	43.6	5.75e-61	212
NP_942133	KAN1678866.1	46.3	0.0	1880
NP_942135	KAN1678866.1	46.3	0.0	1880
NP_942134	KAN1678866.1	46.3	0.0	1880
NP_942131	KAN1678866.1	46.3	0.0	1880
NP_942136	KAN1678866.1	46.3	0.0	1880
NP_001294	KAN1685646.1	39.4	2.01e-57	190
NP_001275687	KAN1680972.1	42.9	1.88e-121	370
NP_001275684	KAN1680972.1	43.3	2.31e-142	427
NP_001275683	KAN1680972.1	42.1	1.52e-152	455
NP_060777	KAN1680972.1	43.0	8.46e-152	452
NP_001028738	KAN1680972.1	42.8	8.04e-152	454
NP_001028739	KAN1680972.1	44.2	1.02e-120	367
NP_001028740	KAN1680972.1	42.3	1.11e-151	454
NP_001157207	KAN1671201.1	33.6	6.47e-114	383
NP_079385	KAN1675302.1	38.0	5.63e-71	252
NP_068758	KAN1677353.1	38.6	3.55e-24	97.4
NP_525022	KAN1675569.1	24.6	2.30e-52	202
NP_001119594	KAN1677827.1	21.6	3.99e-22	93.6
NP_068380	KAN1677827.1	21.6	3.99e-22	93.6
NP_001119593	KAN1677827.1	21.6	3.99e-22	93.6
NP_077733	KAN1671822.1	35.2	3.25e-66	221
NP_001158890	KAN1674568.1	36.4	3.24e-35	125
NP_001158889	KAN1674568.1	36.5	1.32e-43	149
NP_003553	KAN1674568.1	36.4	4.57e-44	150
NP_001257377	KAN1678068.1	31.6	2.16e-36	141
NP_000009	KAN1678068.1	31.6	4.32e-36	141
NP_001257376	KAN1678068.1	31.6	5.08e-36	141
NP_001029031	KAN1678068.1	31.6	3.63e-36	141
NP_958928	KAN1675298.1	38.6	1.16e-43	150
NP_004580	KAN1692494.1	43.8	4.13e-53	173
NP_001159434	KAN1681385.1	30.0	5.92e-53	197
NP_060597	KAN1681385.1	29.6	2.79e-53	199
NP_776065	KAN1681385.1	29.7	3.90e-52	195
NP_004609	KAN1677335.1	34.3	5.05e-153	477
NP_000373	KAN1682704.1	45.0	1.08e-127	380
NP_001026976	KAN1682704.1	45.0	3.30e-127	379
NP_056325	KAN1690238.1	29.4	7.62e-22	92.4
NP_002302	KAN1674977.1	30.3	1.43e-47	181
NP_039269	KAN1674977.1	30.3	1.81e-47	181
NP_001028752	KAN1671201.1	38.5	1.17e-49	176
NP_942127	KAN1685681.1	54.6	0.0	1202
NP_001087	KAN1685681.1	54.7	0.0	1201
NP_057100	KAN1674915.1	37.7	7.23e-57	187
NP_001137252	KAN1674915.1	37.4	9.92e-56	184
NP_002625	KAN1674750.1	54.1	9.03e-92	271
NP_001268425	KAN1674750.1	54.1	9.03e-92	271
NP_001268644	KAN1674750.1	54.1	9.03e-92	271
NP_001268426	KAN1674750.1	57.9	1.89e-48	156
NP_002602	KAN1683166.1	43.2	1.90e-59	198
NP_001186829	KAN1671243.1	26.4	1.28e-06	47.0
NP_001186828	KAN1683166.1	43.2	3.02e-60	198
NP_001186827	KAN1683166.1	43.2	3.02e-60	198
NP_001275898	KAN1692646.1	29.3	4.73e-68	231
NP_001275899	KAN1692646.1	30.0	8.99e-62	213
NP_001275897	KAN1692646.1	30.6	2.57e-77	257
NP_079425	KAN1692646.1	30.6	1.43e-77	257
NP_001275901	KAN1692646.1	29.5	1.52e-58	201
NP_001275900	KAN1692646.1	29.5	1.52e-58	201
NP_001156334	KAN1685464.1	42.9	2.97e-22	89.7
NP_001156333	KAN1685464.1	42.9	2.90e-22	89.7
NP_004366	KAN1685464.1	46.8	3.08e-45	150
NP_001185642	KAN1675053.1	48.3	1.03e-110	335
NP_536341	KAN1675053.1	48.3	7.20e-111	335
NP_536340	KAN1675053.1	59.9	1.35e-53	180
NP_001243711	KAN1675053.1	48.3	2.17e-110	335
NP_004565	KAN1675053.1	48.3	1.34e-110	335
NP_001243751	KAN1675053.1	46.4	3.66e-97	295
NP_057161	KAN1674720.1	52.6	7.59e-37	125
NP_004101	KAN1671317.1	33.1	1.69e-65	218
NP_001244944	KAN1671317.1	31.3	1.09e-57	196
NP_001244943	KAN1671317.1	33.1	2.45e-64	214
NP_077728	KAN1671317.1	33.5	4.71e-68	224
NP_001244945	KAN1671317.1	33.4	8.72e-63	209
NP_001244941	KAN1671317.1	31.5	4.67e-62	209
NP_001244942	KAN1671317.1	33.5	2.83e-67	223
NP_001257882	KAN1674568.1	42.4	4.10e-30	115
NP_036272	KAN1674568.1	40.4	1.45e-48	161
NP_001257817	KAN1674568.1	39.0	4.15e-47	157
NP_008838	KAN1671705.1	41.2	4.10e-45	154
NP_722546	KAN1671705.1	41.2	3.78e-45	154
NP_001269210	KAN1671705.1	41.2	8.41e-45	154
NP_001269209	KAN1671705.1	41.2	4.10e-45	154
NP_004095	KAN1690907.1	26.7	2.49e-13	75.1
NP_057370	KAN1693022.1	27.2	6.12e-07	47.0
NP_060500	KAN1674752.1	36.5	2.37e-70	237
NP_001229437	KAN1674752.1	36.5	7.61e-69	237
NP_542164	KAN1674752.1	36.5	5.15e-66	237
NP_006102	KAN1687302.1	38.4	7.75e-75	236
NP_066552	KAN1671333.1	58.7	1.17e-87	259
NP_006787	KAN1675083.1	60.6	4.13e-236	678
NP_001029344	KAN1688616.1	23.4	1.06e-11	63.2
NP_004037	KAN1679052.1	72.6	6.42e-270	745
NP_001001935	KAN1679052.1	75.0	7.25e-268	738
NP_001244264	KAN1679052.1	75.0	7.25e-268	738
NP_001244263	KAN1679052.1	69.1	2.78e-251	697
NP_001001937	KAN1679052.1	72.6	6.42e-270	745
NP_001161807	KAN1682998.1	43.5	9.49e-120	360
NP_002387	KAN1682998.1	42.5	2.30e-132	396
NP_000131	KAN1678003.1	57.5	3.54e-137	397
NP_001012533	KAN1678003.1	57.5	4.39e-137	397
NP_001139443	KAN1678273.1	36.4	2.52e-44	153
NP_612421	KAN1678273.1	37.7	5.08e-34	124
NP_006342	KAN1679216.1	29.0	3.74e-47	171
NP_001389	KAN1690472.1	49.8	3.28e-64	203
NP_001001563	KAN1678276.1	31.5	1.29e-36	139
NP_689572	KAN1690858.1	29.4	4.96e-54	196
NP_001186682	KAN1690858.1	29.4	4.96e-54	196
NP_001129524	KAN1690858.1	29.1	9.90e-53	192
NP_001186681	KAN1690858.1	29.4	4.96e-54	196
NP_001129674	KAN1687285.1	46.4	5.41e-14	63.9
NP_001129673	KAN1687285.1	45.3	4.46e-28	102
NP_078986	KAN1687285.1	40.3	9.80e-24	92.0
NP_005026	KAN1688599.1	40.4	1.06e-143	468
NP_001034936	KAN1685795.1	41.0	6.97e-25	95.1
NP_002076	KAN1685795.1	41.5	5.29e-33	115
NP_001034937	KAN1685795.1	41.5	1.13e-32	115
NP_077718	KAN1678011.1	72.3	2.25e-93	272
NP_036590	KAN1685643.1	50.0	2.63e-24	87.0
NP_004784	KAN1685893.1	42.8	9.46e-130	405
NP_001263409	KAN1685893.1	55.3	2.09e-115	362
NP_001263408	KAN1685893.1	42.8	1.97e-130	405
NP_006003	KAN1674484.1	53.7	7.40e-67	205
NP_077008	KAN1687185.1	32.5	9.59e-55	191
NP_775908	KAN1687185.1	36.1	3.30e-40	149
NP_112486	KAN1677977.1	52.5	9.37e-142	409
NP_005800	KAN1690860.1	64.9	3.21e-89	259
NP_000150	KAN1678068.1	60.2	1.30e-159	459
NP_039663	KAN1678068.1	59.1	1.61e-147	428
NP_060192	KAN1671560.1	39.9	1.93e-116	358
NP_001129507	KAN1671560.1	39.9	1.93e-116	358
NP_001136026	KAN1671560.1	37.8	1.94e-107	334
NP_002721	KAN1671111.1	53.4	2.29e-109	326
NP_997401	KAN1671111.1	53.4	1.72e-109	326
NP_001182351	KAN1692420.1	37.9	2.95e-96	301
NP_116009	KAN1692420.1	37.9	3.00e-96	300
NP_598399	KAN1692420.1	35.8	6.13e-91	287
NP_001122327	KAN1692420.1	36.6	1.95e-90	284
NP_848621	KAN1677827.1	36.8	3.01e-43	150
NP_005994	KAN1674646.1	46.7	1.04e-74	228
NP_001099040	KAN1671518.1	27.6	2.74e-07	51.2
NP_001854	KAN1685640.1	49.4	4.34e-28	95.9
NP_067055	KAN1674238.1	48.0	4.49e-08	54.7
NP_060297	KAN1675183.1	34.7	1.80e-78	252
NP_203526	KAN1681381.1	50.0	6.11e-27	97.8
NP_203527	KAN1681381.1	50.0	6.11e-27	97.8
NP_066930	KAN1681381.1	50.0	6.11e-27	97.8
